,listing_id,host_id,city,house_title,house_type,price,owner_name,no_of_reviews,rating,occupancy,no_of_guest,bedrooms_no,beds_no,bath_no
219,1212,100112,Manhattan,Harlem Brownstone Retreat Suite,Entire apartment,140.0,Lana,68,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n68 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
220,1213,100113,Manhattan,"Perfect Harlem, New York Retreat",Entire apartment,169.0,Ferris,312,4.5,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n320 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
221,1214,100114,Manhattan,quaint village apartment for up to 6,Entire apartment,225.0,Jacqueline,69,4.5,"['6 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n166 Reviews', '\U000f0019\nVerified']",6.0,1.0,2.0,1.0
222,1215,100115,Manhattan,"Cozy Room in Astoria,15min with Ferry To Manhattan",Private room in apartment,75.0,Darko,30,4.5,"['3 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n127 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
223,1216,100116,Manhattan,COZY ONE BEDROOM APARTMENT IN MANHATTAN,Entire apartment,156.0,Liza,69,5.0,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n70 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
224,1217,100117,Manhattan,Charming Family Style Brownstone Apartment,Entire apartment,219.0,Katiuscia,53,4.5,"['6 guests', '1 bedroom', '3 beds', '2 baths', '\U000f0004\n54 Reviews', '\U000f0019\nVerified']",6.0,1.0,3.0,2.0
225,1218,100118,Manhattan,Stylish 1 Bedroom w/terrace perfect location,Entire apartment,249.0,Jack,138,4.5,"['6 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n138 Reviews', '\U000f0019\nVerified']",6.0,1.0,1.0,1.0
226,1219,100119,Manhattan,Heart of Manhattan,Entire apartment,179.0,Diane,33,5.0,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n33 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
227,1220,100120,Manhattan,Spacious Stylish 2 br duplex in HK ft from Time SQ,Entire apartment,350.0,Luis,105,5.0,"['6 guests', '2 bedrooms', '3 beds', '1.5 baths', '\U000f0004\n105 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,1.5
228,1221,100121,Manhattan,2 Bedrooms & 2 Bathrooms Apt in Hell's Kitchen,Entire apartment,241.0,Alex G,254,4.5,"['6 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n474 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,2.0
229,1222,100122,Manhattan,Modern 1 Bedroom 4FL w/Marble Bthr,Entire apartment,150.0,Tny,8,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n75 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
230,1223,100123,Manhattan,Fabulously Located Comfortable 3 Bedroom Loft,Entire loft,253.0,E.C.,46,4.5,"['8 guests', '3 bedrooms', '6 beds', '1 bath', '\U000f0004\n46 Reviews', '\U000f0019\nVerified']",8.0,3.0,6.0,1.0
231,1224,100124,Manhattan,Manhattan Upper East Side 1bedroom,Entire apartment,174.0,Susie,181,4.5,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n245 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
232,1225,100125,Manhattan,Prime Location Sun Filled West Village Townhome,Entire apartment,202.0,Cate,183,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n330 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
233,1226,100126,Manhattan,Amazing Downtown With Rooftop,Entire apartment,228.0,Jake,211,4.5,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n492 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
234,1227,100127,Manhattan,Fabulously Located Comfortable 3 Bedroom Loft,Entire loft,253.0,E.C.,46,4.5,"['8 guests', '3 bedrooms', '6 beds', '1 bath', '\U000f0004\n46 Reviews', '\U000f0019\nVerified']",8.0,3.0,6.0,1.0
235,1228,100128,Manhattan,Amazing Downtown With Rooftop,Entire apartment,228.0,Jake,211,4.5,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n492 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
236,1229,100129,Manhattan,Authentic Midtown Manhattan Studio,Entire apartment,135.0,Vicente,31,5.0,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n53 Reviews', '\U000f0019\nVerified']",4.0,0.5,2.0,1.0
237,1230,100130,Manhattan,DaDukes Dreams,Private room in house,85.0,Alberto,66,5.0,"['4 guests', '1 bedroom', '3 beds', '2 shared baths', '\U000f0004\n398 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,2.0
238,1231,100131,Manhattan,1 Bedroom/1 Livingroom on 21st and 8th in Chelsea,Entire apartment,145.0,Katie Knapp,33,5.0,"['3 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n33 Reviews', '\U000f0019\nVerified']",3.0,2.0,3.0,1.0
239,1232,100132,Manhattan,Manhattan Upper East Side 1bedroom,Entire apartment,174.0,Susie,181,4.5,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n245 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
240,1233,100133,Manhattan,"Light, Large Apt Near Central Park",Entire apartment,195.0,Jane,164,4.5,"['7 guests', '3 bedrooms', '3 beds', '1 bath', '\U000f0004\n391 Reviews', '\U000f0019\nVerified']",7.0,3.0,3.0,1.0
241,1234,100134,Manhattan,Entire 1BR Apt in Manhattanville,Entire condominium,94.0,Corey,61,4.5,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n64 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
242,1235,100135,Manhattan,Room can fit 3 people in Manhattan close to subway,Private room in apartment,65.0,Julianna,12,5.0,"['3 guests', '1 bedroom', '2 beds', '1 shared bath', '\U000f0004\n52 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
243,1236,100136,Manhattan,"Sunny West Village apt, 2 beds",Entire apartment,150.0,Aspen,31,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n43 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
244,1237,100137,Manhattan,Paradise in New York City 2,Entire apartment,27.0,Shama,13,5.0,"['6 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n81 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,2.0
245,1238,100138,Manhattan,Beautiful Apartment near Times Square Central Park,Entire apartment,241.0,Ash,94,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n94 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
246,1239,100139,Manhattan,1 BEDROOM SUITE IN HARLEM FAMILY TOWNHOUSE,Entire apartment,200.0,Maribel,175,5.0,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n182 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
247,1240,100140,Manhattan,Great renovated studio in the heart of Manhattan,Entire apartment,145.0,Shirley,74,4.5,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n74 Reviews']",4.0,0.5,2.0,1.0
248,1241,100141,Manhattan,Modern Clean Studio 2 blocks from Central Park,Entire apartment,145.0,Eugene,164,4.5,"['4 guests', 'Studio', '0 beds', '1 bath', '\U000f0004\n1065 Reviews', '\U000f0019\nVerified']",4.0,0.5,0.0,1.0
249,1242,100142,Manhattan,"Quiet, tranquil room in the middle of everything!",Private room in apartment,149.0,Eddie,121,4.5,"['4 guests', '1 bedroom', '1 bed', '2 shared baths', '\U000f0004\n1 Review', '\U000f0019\nVerified']",4.0,1.0,1.0,2.0
250,1243,100143,Manhattan,Fascinating Modern Apartment - 5 mins Time Square,Entire apartment,200.0,Edison,121,4.5,"['6 guests', '2 bedrooms', '4 beds', '1 bath', '\U000f0004\n147 Reviews', '\U000f0019\nVerified']",6.0,2.0,4.0,1.0
251,1244,100144,Manhattan,"Beautiful spacious one bedroom, upper east side",Entire apartment,180.0,Julia,92,5.0,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n92 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
252,1245,100145,Manhattan,"Beautiful spacious one bedroom, upper east side",Entire apartment,180.0,Julia,92,5.0,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n92 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
253,1246,100146,Manhattan,Large 1 bedroom loft GREAT location,Entire apartment,289.0,Chi,147,4.5,"['8 guests', '1 bedroom', '4 beds', '1 bath', '\U000f0004\n162 Reviews', '\U000f0019\nVerified']",8.0,1.0,4.0,1.0
254,1247,100147,Manhattan,MODERN STYLISH PENTHOUSE SUITE @ CENTRAL PARK,Entire apartment,166.0,Gregory,52,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n147 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
255,1248,100148,Manhattan,Sophisticated Harlem True 2BR NYC,Entire apartment,195.0,Enid,133,5.0,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n136 Reviews', '\U000f0019\nVerified']",4.0,2.0,2.0,1.0
256,1249,100149,Manhattan,Mins to SOHO-Good sized 2 Bdrms w/ real comfy beds,Entire apartment,181.0,Kandee,135,4.5,"['6 guests', '2 bedrooms', '4 beds', '1 bath', '\U000f0004\n188 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']",6.0,2.0,4.0,1.0
257,1250,100150,Manhattan,Cool room in Manhattan - Comfortable for 3 guests,Private room in apartment,195.0,Ana,139,4.5,"['3 guests', '1 bedroom', '3 beds', '1 shared bath', '\U000f0004\n334 Reviews', '\U000f0019\nVerified']",3.0,1.0,3.0,1.0
258,1251,100151,Manhattan,"New Apt near Central Park, Broadway, Museums",Entire apartment,145.0,Angela,58,4.5,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n64 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
259,1252,100152,Manhattan,2 BR in Times Sq: The heart of NYC,Entire apartment,275.0,Layka,192,4.5,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n344 Reviews', '\U000f1101\n4 References', '\U000f0019\nVerified']",4.0,2.0,2.0,1.0
260,1253,100153,Manhattan,"BEST LOWER EAST SIDE APT, SLEEPS 4",Entire apartment,245.0,Ren,209,4.5,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n252 Reviews', '\U000f0019\nVerified']",4.0,2.0,2.0,1.0
261,1254,100154,Manhattan,Beautiful GRDN Apt Chelsea Meatpacking Min 30 days,Entire townhouse,250.0,Vanessa,195,5.0,"['4 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n200 Reviews', '\U000f0019\nVerified']",4.0,2.0,3.0,1.0
262,1255,100155,Manhattan,Luxury Apt in EV - 2 Spacious BR + 2 Full Bath!!,Entire apartment,199.0,Em,170,5.0,"['5 guests', '2 bedrooms', '2 beds', '2 baths', '\U000f0004\n180 Reviews', '\U000f1101\n6 References', '\U000f0019\nVerified']",5.0,2.0,2.0,2.0
263,1256,100156,Manhattan,LARGE LOFT STUDIO- CENTER MANHATTAN,Entire apartment,149.0,Ale,146,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n152 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
264,1257,100157,Manhattan,Great studio in Hells Kitchen!!!,Entire apartment,149.0,Greg,59,4.5,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n59 Reviews', '\U000f0019\nVerified']",4.0,0.5,2.0,1.0
265,1258,100158,Manhattan,UNBEATABLE LOCATION/TIMES SQUARE!,Entire apartment,239.0,Leo,137,4.5,"['4 guests', '2 bedrooms', '0 beds', '1 bath', '\U000f0004\n137 Reviews', '\U000f0019\nVerified']",4.0,2.0,0.0,1.0
266,1259,100159,Manhattan,Quaint and Large midtown 1Bed next to Empire state,Entire apartment,154.0,Jamie,80,5.0,"['5 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n80 Reviews', '\U000f0019\nVerified']",5.0,1.0,1.0,1.0
267,1260,100160,Manhattan,Spacious 1 BR Apartment - Sleeps 4,Entire apartment,220.0,Patrick,180,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n189 Reviews', '\U000f1101\n2 References', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
268,1261,100161,Manhattan,THE SMALL ENGLISH MANOR NESTLED AMONGST THE TREES,Entire apartment,165.0,Emma,114,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n114 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
269,1262,100162,Manhattan,Fun Unique Spacious Midtown Getaway,Entire apartment,245.0,William,141,4.5,"['6 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n142 Reviews', '\U000f0019\nVerified']",6.0,1.0,2.0,1.0
270,1263,100163,Manhattan,Beautiful Apartment near Times Square Central Park,Entire apartment,241.0,Ash,94,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n94 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
271,1264,100164,Manhattan,Entire floor. Private bathroom. Great location.,Private room in apartment,149.0,Elena,184,4.5,"['3 guests', '1 bedroom', '3 beds', '1 private bath', '\U000f0004\n300 Reviews', '\U000f0019\nVerified']",3.0,1.0,3.0,1.0
272,1265,100165,Manhattan,Stunning 2bed/2bath Steps to Central Park,Entire apartment,199.0,Chris,31,4.5,"['8 guests', '2 bedrooms', '2 beds', '2 baths', '\U000f0004\n45 Reviews', '\U000f0019\nVerified']",8.0,2.0,2.0,2.0
273,1266,100166,Manhattan,Charming Duplex in Manhattan,Entire apartment,155.0,Chito And Xavier,77,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n169 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
274,1267,100167,Manhattan,Bright and stylish bedroom 20min from Times Square,Private room in condominium,72.0,Max And Kathy,22,5.0,"['4 guests', '1 bedroom', '2 beds', '2 shared baths', '\U000f0004\n89 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,2.0
275,1268,100168,Manhattan,Unique Spacious 2BDR in NOLITA,Entire apartment,192.0,Jay,163,5.0,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n175 Reviews', '\U000f0019\nVerified']",4.0,2.0,2.0,1.0
276,1269,100169,Manhattan,Artsy Harlem Guest Space,Entire guest suite,125.0,Laura,224,4.5,"['4 guests', 'Studio', '3 beds', '1 bath', '\U000f0004\n224 Reviews', '\U000f0019\nVerified']",4.0,0.5,3.0,1.0
277,1270,100170,Manhattan,Beautiful APT in the HEART of Manhattan!!!!,Entire apartment,142.0,Salvatore,220,4.5,"['3 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n245 Reviews', '\U000f0019\nVerified']",3.0,0.5,2.0,1.0
278,1271,100171,Manhattan,Lovely Deluxe Studio near Lincoln Center,Entire apartment,191.0,Albar,226,4.5,"['5 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n237 Reviews', '\U000f0019\nVerified']",5.0,1.0,3.0,1.0
279,1272,100172,Manhattan,Gorgeous Renovated 1BR - close to Central Park,Entire apartment,140.0,Kate,78,4.5,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n78 Reviews', '\U000f0019\nVerified']",6.0,1.0,3.0,1.0
280,1273,100173,Manhattan,"Big 1st Meal, Kind Host, Ace Space",Private room in apartment,134.0,Nancy,314,4.5,"['3 guests', '2 bedrooms', '3 beds', '1 shared bath', '\U000f0004\n328 Reviews', '\U000f1101\n3 References', '\U000f0019\nVerified']",3.0,2.0,3.0,1.0
281,1274,100174,Manhattan,UNBEATABLE LOCATION/TIMES SQUARE!,Entire apartment,239.0,Leo,137,4.5,"['4 guests', '2 bedrooms', '0 beds', '1 bath', '\U000f0004\n137 Reviews', '\U000f0019\nVerified']",4.0,2.0,0.0,1.0
282,1275,100175,Manhattan,NYC Bedroom in Amazing Location!,Private room in apartment,133.0,Sterling,143,5.0,"['4 guests', '1 bedroom', '3 beds', '1 shared bath', '\U000f0004\n322 Reviews']",4.0,1.0,3.0,1.0
283,1276,100176,Manhattan,Full Floor Apt 3Br in Times Sq,Entire apartment,378.0,Andrea,160,4.5,"['6 guests', '3 bedrooms', '4 beds', '1 bath', '\U000f0004\n162 Reviews', '\U000f0019\nVerified']",6.0,3.0,4.0,1.0
284,1277,100177,Manhattan,Sunny & Clean- Soho/west village loft,Entire apartment,169.0,Candy,14,4.5,"['6 guests', '3 bedrooms', '3 beds', '1 bath', '\U000f0004\n14 Reviews', '\U000f0019\nVerified']",6.0,3.0,3.0,1.0
285,1278,100178,Manhattan,[205] 5 min WALK to Times Square,Private room in apartment,210.0,Yasu & Akiko,175,4.5,"['4 guests', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n1875 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
286,1279,100179,Manhattan,NYC Top-Floor Mid-Town Apartment (new openings!),Private room in apartment,190.0,Chuck,21,5.0,"['5 guests', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n21 Reviews', '\U000f0019\nVerified']",5.0,1.0,2.0,1.0
287,1280,100180,Manhattan,Upper East Chic 1BR Apartment Near Central Park,Entire apartment,169.0,Song,30,4.5,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n31 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
288,1281,100181,Manhattan,Beautiful 1BR Apt near Time Square,Entire apartment,180.0,Lance,48,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n51 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
289,1282,100182,Manhattan,Cute private space in an Awesome Location,Entire condominium,180.0,Fred,148,4.0,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n148 Reviews']",4.0,0.5,2.0,1.0
290,1283,100183,Manhattan,NYC Top-Floor Mid-Town Apartment (new openings!),Private room in apartment,190.0,Chuck,21,5.0,"['5 guests', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n21 Reviews', '\U000f0019\nVerified']",5.0,1.0,2.0,1.0
291,1284,100184,Manhattan,Charming 1BR Apartment close to Time Square,Entire apartment,170.0,Jose,115,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n118 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
292,1285,100185,Manhattan,Pleasant UpperEastSide Townhouse Garden Studio,Entire house,139.0,Kate,80,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n662 Reviews']",4.0,1.0,2.0,1.0
293,1286,100186,Manhattan,QUAINT HELL'S KITCHEN STUDIO!!!,Entire apartment,169.0,Kevin,159,4.5,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n160 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
294,1287,100187,Manhattan,Heart of the West,Entire apartment,180.0,Ash,3,5.0,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n230 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
295,1288,100188,Manhattan,Sunny & Clean- Soho/west village loft,Entire apartment,169.0,Candy,14,4.5,"['6 guests', '3 bedrooms', '3 beds', '1 bath', '\U000f0004\n14 Reviews', '\U000f0019\nVerified']",6.0,3.0,3.0,1.0
296,1289,100189,Manhattan,Landmark 2 Bedroom West Village NYC,Entire apartment,225.0,West Village,143,4.5,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n392 Reviews', '\U000f0019\nVerified']",4.0,2.0,2.0,1.0
297,1290,100190,Manhattan,East Village Bed & Breakfast - Subway 2 short Blks,Private room in apartment,124.0,Helen,127,4.5,"['3 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n153 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
298,1291,100191,Manhattan,Private Room w/a Patio In Center of Manhattan!,Private room in apartment,125.0,Teresa,51,4.5,"['3 guests', '1 bedroom', '2 beds', '1 shared bath', '\U000f0004\n138 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
299,1292,100192,Manhattan,Modern 1 Bedroom Apt - Trendy & Historic Downtown,Entire apartment,230.0,John,145,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n300 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
300,1293,100193,Manhattan,Beautiful Upper East Side Apartment,Entire apartment,150.0,Eli,129,4.5,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n162 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
301,1294,100194,Manhattan,Entire 2 bdrm/2 bth UWS/RiversdePrk,Entire apartment,186.0,Mike,69,4.5,"['4 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n73 Reviews', '\U000f0019\nVerified']",4.0,2.0,3.0,2.0
302,1295,100195,Manhattan,Stylish & Inviting Brownstone Apt,Entire apartment,180.0,Jennifer And Kenneth,109,5.0,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n109 Reviews', '\U000f0019\nVerified']",4.0,0.5,2.0,1.0
303,1296,100196,Manhattan,One bedroom escape,Entire apartment,130.0,Chuck,104,4.5,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n104 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
305,1297,100197,Manhattan,Stylish & Spacious Apartment in Harlem Brownstone,Entire apartment,147.0,Elisia,103,4.5,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n104 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,1.0
306,1298,100198,Orlando,Spacious & Charming 2 bedroom aprtmt,Entire apartment,53.0,Disney Magic:-),281,4.5,"['6 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n1807 Reviews', '\U000f0019\nVerified']",6.0,2.0,2.0,1.0
307,1299,100199,Orlando,Spacious getaway close to Universal and Outlets!,Entire guest suite,35.0,Angela,36,5.0,"['5 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n36 Reviews', '\U000f0019\nVerified']",5.0,1.0,2.0,1.0
308,1300,100200,Orlando,The Ritz,Tiny house,82.0,Adam,168,5.0,"['5 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n1054 Reviews', '\U000f0019\nVerified']",5.0,1.0,3.0,1.0
309,1301,100201,Orlando,INTERNATIONAL dr/UNIVERSAL 2 Bedroom CONDO-HOTEL,Entire condominium,62.0,Gabriel,66,4.5,"['6 guests', '2 bedrooms', '4 beds', '2 baths', '\U000f0004\n1873 Reviews', '\U000f1101\n4 References', '\U000f0019\nVerified']",6.0,2.0,4.0,2.0
310,1302,100202,Orlando,*HALF HOME* Heated Pool/Disney/Universal/Outlets,Entire house,70.0,Miriam & Lior,85,5.0,"['8 guests', '3 bedrooms', '7 beds', '1 bath', '\U000f0004\n360 Reviews', '\U000f0019\nVerified']",8.0,3.0,7.0,1.0
311,1303,100203,Orlando,Discounted-central to everything in Orlando,Entire house,34.0,Krissy,53,4.5,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n53 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
312,1304,100204,Orlando,Cozy Two Bedroom with Resort Style Amenities,Entire apartment,75.0,Kassie,45,4.5,"['4 guests', '2 bedrooms', '2 beds', '2 baths', '\U000f0004\n45 Reviews']",4.0,2.0,2.0,2.0
313,1305,100205,Orlando,Summer Vibes Orlando Condo with Lake View,Entire condominium,66.0,Ana,52,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n54 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
314,1306,100206,Orlando,2 Rooms near Universal,Private room in house,49.0,Hasna,132,5.0,"['6 guests', '2 bedrooms', '3 beds', '1 private bath', '\U000f0004\n132 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,1.0
315,1307,100207,Orlando,3-Star Hotel Suite Grade Luxury House near Parks,Entire house,80.0,Samuel,189,5.0,"['9 guests', '3 bedrooms', '4 beds', '2 baths', '\U000f0004\n218 Reviews', '\U000f0019\nVerified']",9.0,3.0,4.0,2.0
316,1308,100208,Orlando,Castillo Inn,Entire guest suite,55.0,Pedro And Sharon,122,5.0,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n124 Reviews', '\U000f0019\nVerified']",4.0,2.0,2.0,1.0
317,1309,100209,Orlando,"5 MINUTES FROM UNIVERSAL, OUTLETS, WALMART",Entire condominium,17.0,Hector,22,4.5,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n167 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
318,1310,100210,Orlando,Studio private to minutes airport & attraction,Entire guest suite,56.0,Vianca & Jorge,114,5.0,"['6 guests', 'Studio', '3 beds', '1 bath', '\U000f0004\n273 Reviews', '\U000f0019\nVerified']",6.0,0.5,3.0,1.0
319,1311,100211,Orlando,Charming in-law suite in the heart of Orlando!,Entire apartment,45.0,Daisy,150,4.5,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n352 Reviews']",4.0,1.0,3.0,1.0
320,1312,100212,Orlando,Entire Home Relax in walking distance to downtown,Entire house,85.0,Lauren,251,5.0,"['7 guests', '3 bedrooms', '5 beds', '1 bath', '\U000f0004\n664 Reviews', '\U000f0019\nVerified']",7.0,3.0,5.0,1.0
321,1313,100213,Orlando,Studio with an amazing terrace,Entire apartment,39.0,Valentina,286,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n822 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
322,1314,100214,Orlando,Incredible private studio,Entire guest suite,54.0,Vianca & Jorge,158,5.0,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n273 Reviews', '\U000f0019\nVerified']",4.0,0.5,2.0,1.0
323,1315,100215,Orlando,"Brand New, Private Studio close to the Attractions",Entire guest suite,45.0,Angela & Luis,161,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n161 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
324,1316,100216,Orlando,"Near Lake Eola, 2 minutes to DownTown Orlando",Entire house,59.0,Ray,10,5.0,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n19 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
325,1317,100217,Orlando,The Lake House!,Tiny house,68.0,Adam,228,4.5,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n1054 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
326,1318,100218,Orlando,2BR/2 BTH Condo Terrace Unit 1 mi fr Universal,Entire condominium,65.0,Holly,51,4.5,"['6 guests', '2 bedrooms', '4 beds', '2 baths', '\U000f0004\n51 Reviews', '\U000f0019\nVerified']",6.0,2.0,4.0,2.0
